"Date","Temperature","Pressure","WindVelocity","WindDirection","Precipitation"
"9/27/2020 22:00","7.1","927.2","2.3","165.6","0.0"
"9/27/2020 23:00","7.3","927.1","2.0","162.9","0.0"
"9/28/2020 0:00","7.5","927.1","2.1","150.1","0.0"
"9/28/2020 1:00","7.5","926.7","1.9","107.5","0.0"
"9/28/2020 2:00","6.4","926.6","2.4","101.3","0.0"
"9/28/2020 3:00","7.2","926.6","1.4","76.4","0.0"
"9/28/2020 4:00","8.0","926.0","2.3","91.7","0.0"
"9/28/2020 5:00","6.8","925.6","3.4","83.6","0.7"
"9/28/2020 6:00","6.3","925.6","3.6","82.0","0.0"
"9/28/2020 7:00","7.4","925.3","3.4","87.7","0.0"
"9/28/2020 8:00","8.1","924.6","3.2","86.3","0.3"
"9/28/2020 9:00","11.1","923.4","2.3","97.5","0.0"
"9/28/2020 10:00","11.7","921.6","2.1","91.5","0.0"
"9/28/2020 11:00","13.2","921.1","2.0","118.9","0.0"
"9/28/2020 12:00","13.8","920.4","2.1","113.4","0.0"
"9/28/2020 13:00","13.6","920.6","1.8","164.2","0.0"
"9/28/2020 14:00","12.6","921.1","1.2","135.9","0.2"
"9/28/2020 15:00","11.2","922.2","0.9","129.9","0.0"
"9/28/2020 16:00","10.4","922.7","1.2","139.5","0.3"
"9/28/2020 17:00","10.9","922.8","1.4","123.3","0.0"
"9/28/2020 18:00","10.1","923.2","0.8","176.5","0.3"
"9/28/2020 19:00","9.4","923.8","0.4","109.9","1.7"
"9/28/2020 20:00","8.9","924.1","0.2","37.3","0.8"
"9/28/2020 21:00","8.9","924.3","0.5","81.3","1.2"
"9/28/2020 22:00","8.8","924.3","0.0","79.0","1.4"
"9/28/2020 23:00","8.9","924.0","0.0","79.1","1.6"
"9/29/2020 0:00","8.8","923.9","0.5","161.2","1.2"
"9/29/2020 1:00","8.3","923.9","0.4","309.1","0.5"
"9/29/2020 2:00","7.7","924.0","0.4","348.6","0.4"
"9/29/2020 3:00","7.6","924.3","0.6","296.0","0.0"
"9/29/2020 4:00","7.5","924.6","0.5","279.5","0.0"
"9/29/2020 5:00","7.5","924.6","0.7","250.6","0.1"
"9/29/2020 6:00","7.4","925.0","0.9","281.5",""
"9/29/2020 7:00","7.4","925.5","0.9","287.3","0.0"
"9/29/2020 8:00","7.6","925.7","1.0","291.8","0.0"
"9/29/2020 9:00","8.3","925.6","0.8","281.4","0.1"
"9/29/2020 10:00","9.1","924.7","1.4","227.2","0.0"
"9/29/2020 11:00","10.7","923.8","1.9","241.9","0.0"
"9/29/2020 12:00","10.7","923.2","1.5","280.5","0.0"
"9/29/2020 13:00","10.7","923.4","1.9","290.9","0.0"
"9/29/2020 14:00","9.9","924.3","1.3","290.7","0.0"
"9/29/2020 15:00","9.7","924.9","1.3","280.4","0.0"
"9/29/2020 16:00","8.5","925.9","1.2","285.2","0.0"
"9/29/2020 17:00","8.1","926.7","1.0","290.0","0.2"
"9/29/2020 18:00","8.1","927.0","1.5","310.3","0.2"
"9/29/2020 19:00","8.1","927.1","1.3","300.5","0.1"
"9/29/2020 20:00","8.1","927.2","1.1","298.2","0.2"
"9/29/2020 21:00","8.2","927.1","0.9","316.7","0.2"
"9/29/2020 22:00","8.4","926.8","1.5","318.6","0.4"
"9/29/2020 23:00","8.5","926.5","0.8","324.7","0.5"
"9/30/2020 0:00","8.8","926.0","2.2","323.0","1.2"
"9/30/2020 1:00","8.8","925.7","2.5","325.1","1.6"
"9/30/2020 2:00","8.9","925.3","2.9","324.9","2.2"
"9/30/2020 3:00","8.9","925.0","3.0","325.1","3.4"
"9/30/2020 4:00","9.0","924.6","2.6","329.0","2.9"
"9/30/2020 5:00","9.0","924.5","2.4","338.6","2.9"
"9/30/2020 6:00","9.1","924.7","2.0","350.9","1.8"
"9/30/2020 7:00","9.1","925.0","2.1","356.1","0.8"
"9/30/2020 8:00","9.2","925.0","2.0","357.6","0.3"
"9/30/2020 9:00","9.1","924.7","1.7","355.8","0.1"
"9/30/2020 10:00","9.3","924.1","2.4","336.0","0.0"
"9/30/2020 11:00","9.3","924.1","2.4","338.1","0.0"
"9/30/2020 12:00","9.2","923.7","3.2","331.8","0.0"
"9/30/2020 13:00","8.8","923.6","3.5","323.9","0.4"
"9/30/2020 14:00","8.6","923.4","3.6","322.2","0.5"
"9/30/2020 15:00","8.8","923.2","3.3","329.8","1.3"
"9/30/2020 16:00","9.0","923.2","2.5","330.5","4.3"
"9/30/2020 17:00","8.9","923.1","3.7","332.4","4.7"
"9/30/2020 18:00","8.5","923.3","3.1","338.0","4.0"
"9/30/2020 19:00","8.4","923.2","2.8","336.5","2.2"
"9/30/2020 20:00","8.4","922.9","3.0","334.8","2.2"
"9/30/2020 21:00","8.5","922.3","2.4","339.4","1.8"
"9/30/2020 22:00","8.5","922.0","1.6","342.8","0.9"
"9/30/2020 23:00","8.5","921.6","2.0","340.5",""
"10/1/2020 0:00","8.6","921.1","1.6","334.5","0.9"
"10/1/2020 1:00","8.6","920.6","1.7","332.9","0.6"
"10/1/2020 2:00","8.6","920.1","1.4","335.6","0.7"
"10/1/2020 3:00","8.6","919.6","1.6","331.3","0.3"
"10/1/2020 4:00","8.6","919.5","1.1","346.2","0.3"
"10/1/2020 5:00","8.6","919.3","0.9","350.9","0.4"
"10/1/2020 6:00","8.6","919.2","1.1","337.5","0.3"
"10/1/2020 7:00","8.7","919.1","1.1","336.0","0.3"
"10/1/2020 8:00","8.9","918.7","1.6","326.6","0.2"
"10/1/2020 9:00","9.1","918.3","1.5","325.8","0.3"
"10/1/2020 10:00","9.2","918.0","1.8","330.2","0.3"
"10/1/2020 11:00","9.2","917.6","1.7","331.9","0.3"
"10/1/2020 12:00","9.2","917.4","2.2","325.5","0.4"
"10/1/2020 13:00","9.0","917.3","1.9","325.4","0.4"
"10/1/2020 14:00","8.9","917.2","1.8","332.0","0.8"
"10/1/2020 15:00","9.0","917.3","1.8","329.0","1.0"
"10/1/2020 16:00","8.9","917.3","1.6","324.1","0.9"
"10/1/2020 17:00","8.9","917.5","0.9","325.8","0.5"
"10/1/2020 18:00","8.8","917.5","0.6","342.0","0.4"
"10/1/2020 19:00","8.8","917.5","0.1","6.7","0.3"
"10/1/2020 20:00","8.9","917.7","0.3","214.9","0.4"
"10/1/2020 21:00","8.9","917.6","0.6","219.9","0.2"
"10/1/2020 22:00","8.9","917.5","0.8","263.6","0.0"
"10/1/2020 23:00","8.8","917.5","1.5","228.4","0.0"
"10/2/2020 0:00","8.8","917.4","1.5","232.5","0.1"
"10/2/2020 1:00","8.8","917.6","1.3","233.4","0.0"
"10/2/2020 2:00","8.8","917.4","1.1","203.4","0.0"
"10/2/2020 3:00","8.8","917.4","1.1","185.5","0.0"
"10/2/2020 4:00","8.8","917.5","1.2","178.7","0.0"
"10/2/2020 5:00","8.8","917.7","1.3","172.7","0.5"
"10/2/2020 6:00","8.9","918.0","1.8","166.7","0.7"
"10/2/2020 7:00","9.0","918.3","1.7","180.9","0.0"
"10/2/2020 8:00","9.2","918.6","1.8","199.7","0.0"
"10/2/2020 9:00","9.2","918.8","2.1","200.4","0.0"
"10/2/2020 10:00","10.0","918.4","1.9","188.4","0.0"
"10/2/2020 11:00","11.8","917.2","2.7","203.2","0.0"
"10/2/2020 12:00","12.8","916.0","2.7","195.4","0.0"
"10/2/2020 13:00","13.5","915.6","3.0","196.8","0.0"
"10/2/2020 14:00","14.5","915.0","2.5","202.1","0.0"
"10/2/2020 15:00","13.8","915.4","3.0","192.8","0.0"
"10/2/2020 16:00","12.7","916.7","3.3","182.5","0.0"
"10/2/2020 17:00","12.8","917.4","3.2","180.0","0.0"
"10/2/2020 18:00","12.9","917.8","2.9","192.0","0.0"
"10/2/2020 19:00","13.5","917.7","2.6","192.7","0.0"
"10/2/2020 20:00","14.2","917.1","3.7","192.3","0.0"
"10/2/2020 21:00","14.6","916.8","3.4","187.6","0.0"
"10/2/2020 22:00","14.7","916.4","3.6","187.4","0.0"
"10/2/2020 23:00","14.7","916.1","3.4","186.0","0.0"
"10/3/2020 0:00","14.7","916.3","3.4","174.9","0.0"
"10/3/2020 1:00","14.7","916.1","3.2","155.8","0.0"
"10/3/2020 2:00","14.5","915.3","3.2","180.8","0.0"
"10/3/2020 3:00","14.5","915.1","3.0","179.5","0.0"
"10/3/2020 4:00","14.4","915.4","3.0","187.5","0.0"
"10/3/2020 5:00","14.9","915.2","4.0","190.1","0.0"
"10/3/2020 6:00","15.6","914.5","4.2","190.3","0.0"
"10/3/2020 7:00","16.1","914.1","4.9","194.4","0.0"
"10/3/2020 8:00","16.7","913.3","5.6","193.5","0.0"
"10/3/2020 9:00","17.1","913.3","5.0","197.1","0.0"
"10/3/2020 10:00","18.7","912.1","5.2","198.2","0.0"
"10/3/2020 11:00","18.7","911.3","5.2","195.3","0.0"
"10/3/2020 12:00","19.1","911.0","6.1","193.4","0.0"
"10/3/2020 13:00","18.8","911.2","6.0","193.4","0.0"
"10/3/2020 14:00","18.9","911.4","6.1","194.1","0.0"
"10/3/2020 15:00","18.2","911.4","6.4","186.9","0.0"
"10/3/2020 16:00","18.1","911.1","6.4","190.8","0.0"
"10/3/2020 17:00","18.1","911.5","4.7","182.9","0.0"
"10/3/2020 18:00","18.0","912.5","4.0","184.8","0.0"
"10/3/2020 19:00","18.4","912.8","4.2","186.1","0.0"
"10/3/2020 20:00","18.6","912.6","6.1","169.4",""
"10/3/2020 21:00","17.9","914.0","4.8","183.0",""
"10/3/2020 22:00","18.1","914.4","4.3","172.5","0.4"
"10/3/2020 23:00","14.5","916.4","4.3","188.3","3.6"
"10/4/2020 0:00","13.1","916.9","4.0","175.5","2.6"
"10/4/2020 1:00","13.2","915.8","4.8","162.1","1.6"
"10/4/2020 2:00","14.7","914.3","5.3","159.4","1.0"
"10/4/2020 3:00","15.8","913.6","4.6","158.5","1.3"
"10/4/2020 4:00","14.3","912.6","2.9","122.7","1.4"
"10/4/2020 5:00","13.5","912.2","1.4","124.0","5.3"
"10/4/2020 6:00","13.3","912.3","1.9","155.6","1.3"
"10/4/2020 7:00","13.1","911.8","3.2","196.9","0.4"
"10/4/2020 8:00","14.3","911.0","4.3","182.4",""
"10/4/2020 9:00","11.9","913.5","4.5","203.3",""
"10/4/2020 10:00","12.6","914.3","5.7","204.3","0.0"
"10/4/2020 11:00","13.1","914.5","6.0","205.1","0.0"
"10/4/2020 12:00","13.4","915.5","5.3","207.4","0.0"
"10/4/2020 13:00","14.3","916.8","4.8","206.4","0.0"
"10/4/2020 14:00","14.7","917.6","4.0","194.6","0.0"
"10/4/2020 15:00","14.5","918.6","3.1","200.3","0.0"
"10/4/2020 16:00","14.3","919.4","2.9","196.6","0.0"
"10/4/2020 17:00","13.0","920.2","3.1","188.3","0.0"
"10/4/2020 18:00","12.7","921.6","3.8","175.8","0.0"
"10/4/2020 19:00","12.5","922.4","3.0","172.5","0.0"
"10/4/2020 20:00","12.5","922.6","2.7","168.0","0.0"
"10/4/2020 21:00","12.3","922.6","2.2","163.3","0.0"
"10/4/2020 22:00","12.0","922.8","1.8","175.6","0.0"
"10/4/2020 23:00","12.0","922.6","3.5","167.3","0.0"
"10/5/2020 0:00","11.8","922.7","2.8","165.8","0.0"
"10/5/2020 1:00","11.7","922.6","3.0","163.0","0.0"
"10/5/2020 2:00","11.9","922.2","3.8","163.8","0.0"
"10/5/2020 3:00","11.9","922.0","3.4","170.6","0.0"
"10/5/2020 4:00","11.6","922.1","3.3","165.0","0.0"
"10/5/2020 5:00","11.9","921.8","2.8","179.9","0.0"
"10/5/2020 6:00","11.6","921.9","0.8","195.2","0.0"
"10/5/2020 7:00","13.6","921.3","2.5","157.5","0.0"
"10/5/2020 8:00","14.7","919.6","2.2","159.3","0.0"
"10/5/2020 9:00","15.9","918.4","2.5","164.6","0.0"
"10/5/2020 10:00","16.6","917.0","3.0","159.4","0.0"
"10/5/2020 11:00","16.9","916.1","3.0","189.0","0.0"
"10/5/2020 12:00","15.9","916.3","3.5","196.3","0.0"
"10/5/2020 13:00","14.4","917.3","3.5","197.4","0.0"
"10/5/2020 14:00","12.3","918.5","3.0","209.4","0.3"
"10/5/2020 15:00","10.7","919.7","4.4","214.6","0.5"
"10/5/2020 16:00","10.0","920.3","4.2","206.6","0.1"
"10/5/2020 17:00","9.8","921.2","4.1","212.7","0.0"
"10/5/2020 18:00","9.7","921.9","4.2","199.5","0.0"
"10/5/2020 19:00","9.6","922.9","3.6","195.9","0.0"
"10/5/2020 20:00","9.5","923.1","3.9","216.8","0.0"
"10/5/2020 21:00","9.2","923.9","3.1","207.6","0.0"
"10/5/2020 22:00","8.9","923.9","2.3","202.1","0.0"
"10/5/2020 23:00","8.4","924.7","2.0","187.5","0.0"
"10/6/2020 0:00","8.1","925.6","1.9","195.7","0.0"
"10/6/2020 1:00","7.7","925.6","1.4","196.8","0.0"
"10/6/2020 2:00","7.5","925.7","1.5","185.3","0.0"
"10/6/2020 3:00","7.5","925.7","1.8","182.1","0.0"
"10/6/2020 4:00","7.4","925.8","1.9","173.4","0.0"
"10/6/2020 5:00","7.2","926.4","2.3","165.0","0.0"
"10/6/2020 6:00","7.6","926.7","2.4","158.9","0.0"
"10/6/2020 7:00","8.4","926.8","2.2","175.8","0.0"
"10/6/2020 8:00","9.5","925.5","2.9","173.9","0.0"
"10/6/2020 9:00","11.1","923.7","2.9","199.5","0.0"
"10/6/2020 10:00","10.9","923.6","2.8","180.8","0.0"
"10/6/2020 11:00","11.6","923.5","2.7","204.0","0.0"
"10/6/2020 12:00","12.7","922.3","3.0","196.3","0.0"
"10/6/2020 13:00","13.8","921.0","3.5","211.5","0.0"
"10/6/2020 14:00","14.3","920.0","3.2","217.1","0.0"
"10/6/2020 15:00","14.0","920.2","3.1","214.9","0.0"
"10/6/2020 16:00","12.8","920.9","3.0","208.7","0.0"
"10/6/2020 17:00","11.3","921.9","2.7","179.6","0.0"
"10/6/2020 18:00","10.7","922.5","2.1","188.0","0.0"
"10/6/2020 19:00","10.3","923.2","2.7","187.9","0.0"
"10/6/2020 20:00","10.3","922.9","3.4","182.0","0.0"
"10/6/2020 21:00","10.8","922.4","3.6","182.3","0.0"
"10/6/2020 22:00","10.6","922.1","3.1","188.0","0.0"
"10/6/2020 23:00","10.5","921.9","3.2","191.8","0.0"
"10/7/2020 0:00","10.5","921.3","3.8","182.6","0.0"
"10/7/2020 1:00","10.4","920.9","4.0","179.5","0.0"
"10/7/2020 2:00","9.7","921.2","3.4","178.8","0.0"
"10/7/2020 3:00","9.2","921.9","2.8","174.6","0.0"
"10/7/2020 4:00","9.2","922.4","2.7","191.5","0.0"
"10/7/2020 5:00","9.0","922.8","2.8","216.8","0.0"
"10/7/2020 6:00","8.9","922.8","2.6","195.1","0.0"
"10/7/2020 7:00","9.1","923.0","2.6","178.7","0.0"
"10/7/2020 8:00","9.5","923.4","2.2","196.6","0.0"
"10/7/2020 9:00","10.0","923.4","2.1","217.5","0.0"
"10/7/2020 10:00","9.4","923.7","1.0","261.6","0.0"
"10/7/2020 11:00","11.0","923.0","2.2","262.4","0.0"
"10/7/2020 12:00","11.5","922.4","1.6","286.5","0.0"
"10/7/2020 13:00","11.7","921.9","1.6","288.9","0.0"
"10/7/2020 14:00","10.9","922.9","1.3","302.9","0.0"
"10/7/2020 15:00","10.5","923.9","1.0","305.1","0.0"
"10/7/2020 16:00","9.8","924.7","1.8","324.1","0.0"
"10/7/2020 17:00","9.1","925.8","0.6","333.1","0.0"
"10/7/2020 18:00","9.0","926.8","0.6","330.8","0.0"
"10/7/2020 19:00","8.9","927.4","1.5","321.0","0.0"
"10/7/2020 20:00","8.4","928.0","0.7","311.9","0.0"
"10/7/2020 21:00","8.4","928.6","1.1","321.1","0.0"
"10/7/2020 22:00","8.2","929.0","0.7","341.6","0.0"
"10/7/2020 23:00","8.0","929.2","0.5","352.1","0.0"
"10/8/2020 0:00","7.8","929.6","0.5","3.8","0.0"
"10/8/2020 1:00","7.8","930.1","0.8","342.4","0.0"
"10/8/2020 2:00","7.7","930.4","1.2","334.3","0.0"
"10/8/2020 3:00","7.3","930.9","1.3","337.5","0.0"
"10/8/2020 4:00","7.0","931.7","1.4","333.6","0.0"
"10/8/2020 5:00","6.9","932.2","1.5","331.1","0.0"
"10/8/2020 6:00","6.9","932.7","1.8","329.0","0.0"
"10/8/2020 7:00","6.9","933.3","1.9","330.5","0.0"
"10/8/2020 8:00","6.9","933.7","1.8","329.6","0.0"
"10/8/2020 9:00","7.3","933.9","2.0","329.9","0.0"
"10/8/2020 10:00","8.1","933.5","1.9","335.4","0.0"
"10/8/2020 11:00","8.9","932.5","1.8","330.1","0.0"
"10/8/2020 12:00","9.7","931.2","1.8","307.4","0.0"
"10/8/2020 13:00","10.1","930.5","1.8","300.6","0.0"
"10/8/2020 14:00","9.9","931.1","0.9","345.0","0.0"
"10/8/2020 15:00","9.6","931.4","0.5","350.8","0.0"
"10/8/2020 16:00","9.6","932.0","0.3","79.6","0.0"
"10/8/2020 17:00","8.3","933.4","1.2","140.0","0.0"
"10/8/2020 18:00","8.4","934.1","1.3","158.7","0.0"
"10/8/2020 19:00","8.3","934.5","1.2","170.5","0.0"
"10/8/2020 20:00","7.9","935.0","1.4","164.8","0.0"
"10/8/2020 21:00","7.9","934.9","1.7","164.8","0.0"
"10/8/2020 22:00","7.8","934.8","2.1","162.1","0.0"
"10/8/2020 23:00","8.0","934.5","2.1","156.4","0.0"
"10/9/2020 0:00","7.9","934.3","2.2","159.3","0.0"
"10/9/2020 1:00","7.7","934.0","2.6","157.0","0.0"
"10/9/2020 2:00","8.0","933.5","2.8","154.8","0.0"
"10/9/2020 3:00","7.9","933.2","2.9","155.5","0.0"
"10/9/2020 4:00","7.8","933.2","3.1","155.2","0.0"
"10/9/2020 5:00","7.9","933.2","2.8","157.7","0.0"
"10/9/2020 6:00","7.8","933.3","2.8","162.1","0.0"
"10/9/2020 7:00","8.1","933.6","3.0","159.2","0.0"
"10/9/2020 8:00","8.9","933.6","3.1","157.5","0.0"
"10/9/2020 9:00","9.8","933.1","3.0","164.9","0.0"
"10/9/2020 10:00","12.1","931.5","1.9","220.3","0.0"
"10/9/2020 11:00","12.8","930.5","1.9","222.6","0.0"
"10/9/2020 12:00","13.6","930.0","1.9","212.1","0.0"
"10/9/2020 13:00","14.6","929.0","1.9","224.7","0.0"
"10/9/2020 14:00","14.6","928.8","1.9","216.5","0.0"
"10/9/2020 15:00","14.2","929.3","1.7","194.1","0.0"
"10/9/2020 16:00","12.9","930.2","0.8","204.0","0.0"
"10/9/2020 17:00","12.0","931.5","0.5","187.1","0.0"
"10/9/2020 18:00","11.2","932.4","1.2","158.7","0.0"
"10/9/2020 19:00","11.0","933.0","1.3","131.0","0.0"
"10/9/2020 20:00","10.8","933.3","1.7","163.7","0.0"
"10/9/2020 21:00","10.6","933.1","2.1","175.2","0.0"
"10/9/2020 22:00","10.3","933.1","2.3","162.4","0.0"
"10/9/2020 23:00","10.4","932.7","2.0","162.4","0.0"
"10/10/2020 0:00","10.3","932.4","1.6","169.6","0.0"
"10/10/2020 1:00","10.1","932.4","2.1","163.5","0.0"
"10/10/2020 2:00","10.2","932.2","2.1","159.3","0.0"
"10/10/2020 3:00","10.2","931.9","2.1","161.0","0.0"
"10/10/2020 4:00","10.6","931.5","2.5","161.8","0.0"
"10/10/2020 5:00","10.7","931.0","1.9","173.3","0.0"
"10/10/2020 6:00","11.0","930.7","2.3","166.0","0.0"
"10/10/2020 7:00","11.3","930.3","2.0","176.6","0.0"
"10/10/2020 8:00","11.8","929.7","2.4","188.9","0.0"
"10/10/2020 9:00","11.9","929.2","2.9","186.7","0.0"
"10/10/2020 10:00","12.9","928.6","2.5","198.8","0.0"
"10/10/2020 11:00","13.6","927.8","2.6","209.3","0.0"
"10/10/2020 12:00","13.9","926.9","2.4","202.0","0.0"
"10/10/2020 13:00","14.0","926.5","2.3","209.2","0.0"
"10/10/2020 14:00","13.7","926.5","1.7","205.1","0.0"
"10/10/2020 15:00","13.5","926.6","1.1","199.6","0.0"
"10/10/2020 16:00","12.6","927.1","1.1","164.3","0.0"
"10/10/2020 17:00","11.9","928.1","0.5","189.3","0.0"
"10/10/2020 18:00","11.7","928.7","1.2","179.0","0.0"
"10/10/2020 19:00","8.6","930.0","3.3","326.0","0.4"
"10/10/2020 20:00","7.3","931.5","3.1","320.0","0.4"
"10/10/2020 21:00","6.4","932.0","2.2","332.0","0.1"
"10/10/2020 22:00","6.2","932.1","1.3","340.0","0.0"
"10/10/2020 23:00","6.2","932.0","1.5","338.0","0.0"
"10/11/2020 0:00","6.1","932.1","2.0","332.9","0.5"
"10/11/2020 1:00","5.8","932.1","1.4","349.6","1.1"
"10/11/2020 2:00","5.8","932.0","1.3","342.2","1.0"
"10/11/2020 3:00","5.5","932.1","1.4","345.2","0.8"
"10/11/2020 4:00","5.4","931.9","1.0","344.5","0.6"
"10/11/2020 5:00","4.9","931.9","1.1","353.2","0.3"
"10/11/2020 6:00","4.9","932.1","0.9","356.1","0.4"
"10/11/2020 7:00","4.9","932.1","0.7","8.0","0.2"
"10/11/2020 8:00","4.6","932.3","0.8","359.7","0.0"
"10/11/2020 9:00","4.9","931.9","0.9","19.7","0.0"
"10/11/2020 10:00","5.0","931.7","1.0","30.3","0.2"
"10/11/2020 11:00","5.4","931.4","1.0","13.6","0.0"
"10/11/2020 12:00","5.1","930.7","1.5","49.6","0.1"
"10/11/2020 13:00","5.0","930.5","1.4","36.8","0.0"
"10/11/2020 14:00","5.0","930.5","1.3","9.9","0.0"
"10/11/2020 15:00","4.9","930.6","1.1","12.4","0.0"
"10/11/2020 16:00","4.8","930.5","1.5","34.3","0.0"
"10/11/2020 17:00","4.7","930.6","2.0","40.1","0.2"
"10/11/2020 18:00","4.6","930.6","2.5","56.5","0.3"
"10/11/2020 19:00","4.7","930.3","3.1","73.2","0.0"
"10/11/2020 20:00","4.9","930.0","2.4","68.7","0.2"
"10/11/2020 21:00","5.0","929.4","2.3","84.1","0.0"
"10/11/2020 22:00","5.0","928.8","2.1","53.6","0.0"
"10/11/2020 23:00","4.9","928.2","1.8","318.6","0.0"
"10/12/2020 0:00","4.8","928.1","2.1","327.3","0.0"
"10/12/2020 1:00","4.8","928.0","1.4","299.6","0.0"
"10/12/2020 2:00","4.6","927.7","1.3","301.0","0.2"
"10/12/2020 3:00","4.5","927.4","1.6","306.4","0.3"
"10/12/2020 4:00","4.7","927.3","1.3","315.4","0.8"
"10/12/2020 5:00","4.6","927.3","1.4","4.6","1.0"
"10/12/2020 6:00","4.4","927.4","1.1","356.9","0.6"
"10/12/2020 7:00","4.2","927.6","1.4","333.7","0.7"
"10/12/2020 8:00","3.9","927.8","1.9","337.0","0.8"
"10/12/2020 9:00","3.4","928.0","2.0","333.6","0.8"
"10/12/2020 10:00","3.1","928.3","2.0","334.3","0.8"
"10/12/2020 11:00","3.0","928.5","2.0","343.0","0.9"
"10/12/2020 12:00","3.0","928.3","1.6","345.6","0.5"
"10/12/2020 13:00","2.7","928.4","2.0","343.6","0.7"
"10/12/2020 14:00","2.3","928.4","1.3","355.0","0.5"
"10/12/2020 15:00","2.0","928.5","1.5","352.4","0.2"
"10/12/2020 16:00","1.5","928.9","1.0","1.0","0.5"
"10/12/2020 17:00","1.4","929.4","0.9","8.8","0.1"
"10/12/2020 18:00","1.4","929.5","0.7","22.2","0.3"
"10/12/2020 19:00","1.6","929.5","0.6","2.7","0.4"
"10/12/2020 20:00","1.2","929.3","0.9","352.9","0.1"
"10/12/2020 21:00","1.0","929.1","0.8","9.9","0.0"
"10/12/2020 22:00","1.1","929.0","1.0","18.7","0.0"
"10/12/2020 23:00","1.2","928.2","0.9","20.3","0.0"
"10/13/2020 0:00","1.3","927.8","1.1","2.5",""
"10/13/2020 1:00","1.4","927.0","1.2","8.2","0.0"
"10/13/2020 2:00","1.3","926.8","1.1","4.9","0.5"
"10/13/2020 3:00","0.5","926.5","0.8","30.9","1.0"
"10/13/2020 4:00","0.1","926.4","0.9","20.2","1.5"
"10/13/2020 5:00","-0.1","926.2","0.8","6.0","1.4"
"10/13/2020 6:00","-0.1","925.6","0.9","30.9","0.9"
"10/13/2020 7:00","0.1","925.2","1.0","22.9","1.2"
"10/13/2020 8:00","0.1","924.6","0.6","15.7","0.9"
"10/13/2020 9:00","0.3","923.8","0.9","20.1","1.9"
"10/13/2020 10:00","0.4","923.2","1.0","12.5","0.4"
"10/13/2020 11:00","0.5","922.6","0.9","33.8","1.6"
"10/13/2020 12:00","0.5","921.7","0.6","35.3","2.0"
"10/13/2020 13:00","1.1","920.6","0.9","27.1","1.9"
"10/13/2020 14:00","1.5","919.7","1.1","29.8","1.5"
"10/13/2020 15:00","1.6","918.9","1.0","30.0","1.6"
"10/13/2020 16:00","1.7","918.1","0.9","19.8","2.1"
"10/13/2020 17:00","1.9","917.5","0.9","11.3","2.0"
"10/13/2020 18:00","2.0","916.8","0.7","7.1","1.6"
"10/13/2020 19:00","2.2","916.1","0.8","349.0","1.3"
"10/13/2020 20:00","2.4","915.3","1.2","327.1","0.7"
"10/13/2020 21:00","2.5","914.8","1.4","318.1","0.8"
"10/13/2020 22:00","2.6","914.0","1.0","291.3","0.2"
"10/13/2020 23:00","2.6","913.6","1.5","226.8","1.5"
"10/14/2020 0:00","2.7","913.2","2.3","224.1","0.7"
"10/14/2020 1:00","2.4","912.9","2.3","211.6","0.7"
"10/14/2020 2:00","1.6","912.9","2.6","189.5","0.1"
"10/14/2020 3:00","1.3","913.0","3.0","193.5","0.0"
"10/14/2020 4:00","1.0","913.1","3.3","201.0","0.1"
"10/14/2020 5:00","0.6","913.3","3.5","189.9","0.0"
"10/14/2020 6:00","0.4","913.8","3.7","194.0","0.0"
"10/14/2020 7:00","0.0","914.4","4.2","191.9","0.0"
"10/14/2020 8:00","0.0","915.0","4.8","193.7","0.0"
"10/14/2020 9:00","0.2","915.4","4.7","195.9","0.0"
"10/14/2020 10:00","0.3","915.9","4.7","197.5","0.0"
"10/14/2020 11:00","0.6","916.2","4.6","196.5","0.0"
"10/14/2020 12:00","0.7","916.6","4.4","193.3","0.0"
"10/14/2020 13:00","1.0","917.2","4.6","191.6","0.0"
"10/14/2020 14:00","1.1","917.6","4.7","191.2","0.0"
"10/14/2020 15:00","1.1","918.2","4.9","193.4","0.0"
"10/14/2020 16:00","1.2","918.8","4.7","189.0","0.6"
"10/14/2020 17:00","1.2","919.6","4.6","196.5","2.0"
"10/14/2020 18:00","1.6","920.1","4.8","197.5","0.1"
"10/14/2020 19:00","2.0","920.3","5.0","203.9","0.1"
"10/14/2020 20:00","2.1","921.0","4.5","209.1","1.0"
"10/14/2020 21:00","2.3","921.6","4.2","213.3","0.2"
"10/14/2020 22:00","2.6","922.1","3.8","212.0","0.2"
"10/14/2020 23:00","2.8","922.5","3.7","214.2","0.0"
"10/15/2020 0:00","3.0","922.8","3.3","215.3","0.1"
"10/15/2020 1:00","3.2","923.0","3.1","207.5","0.2"
"10/15/2020 2:00","3.3","923.1","3.3","211.9","1.0"
"10/15/2020 3:00","3.3","923.4","3.0","210.2","0.8"
"10/15/2020 4:00","3.4","923.6","2.9","207.3","0.3"
"10/15/2020 5:00","3.5","924.0","3.4","211.7","0.4"
"10/15/2020 6:00","3.6","924.6","3.5","224.0","0.5"
"10/15/2020 7:00","3.6","925.5","2.6","268.8","0.8"
"10/15/2020 8:00","3.0","926.4","1.6","283.3","0.1"
"10/15/2020 9:00","3.3","926.7","1.2","282.1","0.0"
"10/15/2020 10:00","4.3","927.0","1.3","222.4","0.0"
"10/15/2020 11:00","4.6","926.6","1.2","269.4","0.0"
"10/15/2020 12:00","4.8","926.6","0.9","203.3","0.0"
